"PermissionType","AppId","ClientObjectId","AppDisplayName","ResourceObjectId","ResourceDisplayName","Permission","ConsentType","PrincipalObjectId","PrincipalDisplayName","Homepage","PublisherName","ReplyUrls","ExpiryTime","CreatedDateTime","AppOwnerOrganizationId","ApplicationStatus","ApplicationVisibility","AssignmentRequired","IsAppProxy","PublisherDisplayName","VerifiedPublisherId","AddedDateTime","SignInAudience","ApplicationType"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Directory.ReadWrite.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.ReadWrite.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Contacts.ReadWrite","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Group.ReadWrite.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.Manage.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Files.ReadWrite.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","TeamMember.ReadWrite.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Calendars.ReadWrite","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Mail.Send","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","MailboxSettings.ReadWrite","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","ChannelMember.ReadWrite.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","a1cffbc6-1cb3-44e4-a1d2-cee9cce700f1","5a51e07f-6503-4afb-a87b-fceaa9ff9462","Microsoft Sample Data Packs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.FullControl.All","AllPrincipals",,"","https://developer.microsoft.com/en-us/office","Microsoft","https://developer.microsoft.com/en-us/office/profile, https://developer.microsoft-int.com/en-us/office/profile, https://developer.microsoft.com/office/profile, https://developer.microsoft-int.com/office/profile, https://developer.microsoft-int.com/microsoft-365/profile, https://developer.microsoft.com/microsoft-365/profile, https://developer.microsoft-int.com/en-us/microsoft-365/profile, https://developer.microsoft.com/en-us/microsoft-365/profile",,"2021-08-10T14:24:08Z","72f988bf-86f1-41af-91ab-2d7cd011db47","Enabled","Visible","No","No",,,,,"Microsoft Application & Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadBasic.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.RevokeSessions.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadWrite.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.DeleteRestore.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ReadWrite.CrossCloud","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.EnableDisableAccount.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Invite.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Export.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b4fe4031-964b-45ff-8a91-f636fe0eb785","7587e363-46ce-4682-bef4-0dacb4d6d28d","offboarding app","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.ManageIdentities.All","AllPrincipals",,"","https://account.activedirectory.windowsazure.com:444/applications/default.aspx?metadata=customappsso|ISV9.1|primary|z","","",,"2025-04-15T08:58:44Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","Yes","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b0612d04-9cdf-4d15-a453-3767dde1bec9","80668953-0a92-43dd-8028-dfb129cc7f27","TESTPOWERSHELs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.ReadWrite.Exchange","AllPrincipals",,"","https://testpowershels.azurewebsites.net","","https://testpowershels.azurewebsites.net/.auth/login/aad/callback",,"2023-08-07T12:52:33Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b0612d04-9cdf-4d15-a453-3767dde1bec9","80668953-0a92-43dd-8028-dfb129cc7f27","TESTPOWERSHELs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.Read.Directory","AllPrincipals",,"","https://testpowershels.azurewebsites.net","","https://testpowershels.azurewebsites.net/.auth/login/aad/callback",,"2023-08-07T12:52:33Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b0612d04-9cdf-4d15-a453-3767dde1bec9","80668953-0a92-43dd-8028-dfb129cc7f27","TESTPOWERSHELs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.Read.Exchange","AllPrincipals",,"","https://testpowershels.azurewebsites.net","","https://testpowershels.azurewebsites.net/.auth/login/aad/callback",,"2023-08-07T12:52:33Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b0612d04-9cdf-4d15-a453-3767dde1bec9","80668953-0a92-43dd-8028-dfb129cc7f27","TESTPOWERSHELs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.Read.All","AllPrincipals",,"","https://testpowershels.azurewebsites.net","","https://testpowershels.azurewebsites.net/.auth/login/aad/callback",,"2023-08-07T12:52:33Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b0612d04-9cdf-4d15-a453-3767dde1bec9","80668953-0a92-43dd-8028-dfb129cc7f27","TESTPOWERSHELs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.ReadWrite.CloudPC","AllPrincipals",,"","https://testpowershels.azurewebsites.net","","https://testpowershels.azurewebsites.net/.auth/login/aad/callback",,"2023-08-07T12:52:33Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b0612d04-9cdf-4d15-a453-3767dde1bec9","80668953-0a92-43dd-8028-dfb129cc7f27","TESTPOWERSHELs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.Read.CloudPC","AllPrincipals",,"","https://testpowershels.azurewebsites.net","","https://testpowershels.azurewebsites.net/.auth/login/aad/callback",,"2023-08-07T12:52:33Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","b0612d04-9cdf-4d15-a453-3767dde1bec9","80668953-0a92-43dd-8028-dfb129cc7f27","TESTPOWERSHELs","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","RoleManagement.ReadWrite.Directory","AllPrincipals",,"","https://testpowershels.azurewebsites.net","","https://testpowershels.azurewebsites.net/.auth/login/aad/callback",,"2023-08-07T12:52:33Z","e2b584a5-4af3-44ec-9c63-ebfa12e7a31c","Enabled","Visible","No","No",,,,"AzureADMyOrg","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","UserAuthenticationMethod.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","SharePointTenantSettings.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","IdentityRiskyServicePrincipal.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Group.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Sites.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLogsQuery.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Directory.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","User.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","IdentityRiskyUser.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","MultiTenantOrganization.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","Organization.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","IdentityRiskEvent.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
"Application","fb4c470b-9133-42c7-8db0-f786adc04715","9af67972-59bf-4acc-b024-cded615b8899","Invictus Cloud Insights","1c780412-86bf-4917-8e6d-6b5c07e64eb2","Microsoft Graph","AuditLog.Read.All","AllPrincipals",,"","https://www.invictus-ir.com/","","https://cloud-insights.invictus-ir.com/api/auth-callback, https://cloud-insights-testing.invictus-ir.com/api/auth-callback, https://cloud-insights.invictus-ir.com/redirect",,"2024-11-20T08:34:43Z","88de8f9f-41b9-4b9d-8751-f11a580f3543","Enabled","Visible","No","No","Invictus incident Response B.V.","6858408","6/11/2024 9:50:18 AM","AzureADMultipleOrgs","Enterprise Application"
